billing_id,customer_id,billing_date,amount_usd
BL02540,CUST0453,2023-08-26,49.0
BL02541,CUST0453,2023-09-25,63.7
BL02542,CUST0453,2023-10-25,63.7
BL02543,CUST0453,2023-11-24,63.7
BL02544,CUST0453,2023-12-24,63.7
BL02545,CUST0453,2024-01-23,63.7
BL02546,CUST0453,2024-02-22,63.7
BL02547,CUST0453,2024-03-23,63.7
BL02548,CUST0453,2024-04-22,63.7
BL02549,CUST0453,2024-05-22,63.7
BL02550,CUST0453,2024-06-21,63.7
BL02551,CUST0454,2023-04-04,49.0
BL02552,CUST0454,2023-05-04,49.0
BL02553,CUST0454,2023-06-03,49.0
BL02554,CUST0454,2023-07-03,49.0
BL02555,CUST0454,2023-08-02,49.0
BL02556,CUST0454,2023-09-01,63.7
BL02557,CUST0454,2023-10-01,63.7
BL02558,CUST0454,2023-10-31,63.7
BL02559,CUST0454,2023-11-30,63.7
BL02560,CUST0454,2023-12-30,63.7
BL02561,CUST0455,2024-02-02,63.7
BL02562,CUST0455,2024-03-03,63.7
BL02563,CUST0455,2024-04-02,63.7
BL02564,CUST0455,2024-05-02,63.7
BL02565,CUST0455,2024-06-01,63.7
BL02566,CUST0457,2023-06-11,49.0
BL02567,CUST0457,2023-07-11,49.0
BL02568,CUST0457,2023-08-10,49.0
BL02569,CUST0457,2023-09-09,63.7
BL02570,CUST0457,2023-10-09,63.7
BL02571,CUST0457,2023-11-08,63.7
BL02572,CUST0457,2023-12-08,63.7
BL02573,CUST0457,2024-01-07,63.7
BL02574,CUST0457,2024-02-06,63.7
BL02575,CUST0457,2024-03-07,63.7
BL02576,CUST0457,2024-04-06,63.7
BL02577,CUST0457,2024-05-06,63.7
BL02578,CUST0457,2024-06-05,63.7
BL02579,CUST0459,2023-07-02,49.0
BL02580,CUST0459,2023-08-01,49.0
BL02581,CUST0459,2023-08-31,49.0
BL02582,CUST0459,2023-09-30,63.7
BL02583,CUST0459,2023-10-30,63.7
BL02584,CUST0459,2023-11-29,63.7
BL02585,CUST0459,2023-12-29,63.7
BL02586,CUST0459,2024-01-28,63.7
BL02587,CUST0459,2024-02-27,63.7
BL02588,CUST0459,2024-03-28,63.7
BL02589,CUST0459,2024-04-27,63.7
BL02590,CUST0459,2024-05-27,63.7
BL02591,CUST0459,2024-06-26,63.7
BL02592,CUST0461,2024-03-31,12.0
BL02593,CUST0461,2024-04-30,12.0
BL02594,CUST0461,2024-05-30,12.0
BL02595,CUST0461,2024-06-29,12.0
BL02596,CUST0462,2023-06-23,49.0
BL02597,CUST0462,2023-07-23,49.0
BL02598,CUST0462,2023-08-22,49.0
BL02599,CUST0462,2023-09-21,63.7
BL02600,CUST0462,2023-10-21,63.7
BL02601,CUST0462,2023-11-20,63.7
BL02602,CUST0462,2023-12-20,63.7
BL02603,CUST0462,2024-01-19,63.7
BL02604,CUST0462,2024-02-18,63.7
BL02605,CUST0462,2024-03-19,63.7
BL02606,CUST0462,2024-04-18,63.7
BL02607,CUST0463,2023-09-12,12.0
BL02608,CUST0463,2023-10-12,12.0
BL02609,CUST0463,2023-11-11,12.0
BL02610,CUST0463,2023-12-11,12.0
BL02611,CUST0463,2024-01-10,12.0
BL02612,CUST0463,2024-02-09,12.0
BL02613,CUST0464,2024-01-08,12.0
BL02614,CUST0464,2024-02-07,12.0
BL02615,CUST0464,2024-03-08,12.0
BL02616,CUST0464,2024-04-07,12.0
BL02617,CUST0464,2024-05-07,12.0
BL02618,CUST0464,2024-06-06,12.0
BL02619,CUST0467,2023-08-17,12.0
BL02620,CUST0467,2023-09-16,12.0
BL02621,CUST0467,2023-10-16,12.0
BL02622,CUST0467,2023-11-15,12.0
BL02623,CUST0467,2023-12-15,12.0
BL02624,CUST0467,2024-01-14,12.0
BL02625,CUST0467,2024-02-13,12.0
BL02626,CUST0467,2024-03-14,12.0
BL02627,CUST0467,2024-04-13,12.0
BL02628,CUST0467,2024-05-13,12.0
BL02629,CUST0467,2024-06-12,12.0
BL02630,CUST0468,2023-12-20,12.0
BL02631,CUST0468,2024-01-19,12.0
BL02632,CUST0468,2024-02-18,12.0
BL02633,CUST0468,2024-03-19,12.0
BL02634,CUST0468,2024-04-18,12.0
BL02635,CUST0468,2024-05-18,12.0
BL02636,CUST0468,2024-06-17,12.0
BL02637,CUST0469,2024-01-08,63.7
BL02638,CUST0469,2024-02-07,63.7
BL02639,CUST0469,2024-03-08,63.7
BL02640,CUST0469,2024-04-07,63.7
BL02641,CUST0469,2024-05-07,63.7
BL02642,CUST0469,2024-06-06,63.7
BL02643,CUST0471,2023-12-10,12.0
BL02644,CUST0471,2024-01-09,12.0
BL02645,CUST0471,2024-02-08,12.0
BL02646,CUST0471,2024-03-09,12.0
BL02647,CUST0471,2024-04-08,12.0
BL02648,CUST0471,2024-05-08,12.0
BL02649,CUST0471,2024-06-07,12.0
BL02650,CUST0472,2024-02-15,12.0
BL02651,CUST0472,2024-03-16,12.0
BL02652,CUST0472,2024-04-15,12.0
BL02653,CUST0472,2024-05-15,12.0
BL02654,CUST0472,2024-06-14,12.0
BL02655,CUST0473,2023-03-15,49.0
BL02656,CUST0473,2023-04-14,49.0
BL02657,CUST0473,2023-05-14,49.0
BL02658,CUST0473,2023-06-13,49.0
BL02659,CUST0473,2023-07-13,49.0
BL02660,CUST0473,2023-08-12,49.0
BL02661,CUST0473,2023-09-11,63.7
BL02662,CUST0473,2023-10-11,63.7
BL02663,CUST0473,2023-11-10,63.7
BL02664,CUST0473,2023-12-10,63.7
BL02665,CUST0473,2024-01-09,63.7
BL02666,CUST0473,2024-02-08,63.7
BL02667,CUST0473,2024-03-09,63.7
BL02668,CUST0473,2024-04-08,63.7
BL02669,CUST0473,2024-05-08,63.7
BL02670,CUST0473,2024-06-07,63.7
BL02671,CUST0475,2023-07-16,49.0
BL02672,CUST0475,2023-08-15,49.0
BL02673,CUST0475,2023-09-14,63.7
BL02674,CUST0475,2023-10-14,63.7
BL02675,CUST0475,2023-11-13,63.7
BL02676,CUST0475,2023-12-13,63.7
BL02677,CUST0475,2024-01-12,63.7
BL02678,CUST0475,2024-02-11,63.7
BL02679,CUST0475,2024-03-12,63.7
BL02680,CUST0475,2024-04-11,63.7
BL02681,CUST0475,2024-05-11,63.7
BL02682,CUST0476,2023-03-20,12.0
BL02683,CUST0476,2023-04-19,12.0
BL02684,CUST0476,2023-05-19,12.0
BL02685,CUST0476,2023-06-18,12.0
BL02686,CUST0476,2023-07-18,12.0
BL02687,CUST0476,2023-08-17,12.0
BL02688,CUST0476,2023-09-16,12.0
BL02689,CUST0476,2023-10-16,12.0
BL02690,CUST0476,2023-11-15,12.0
BL02691,CUST0476,2023-12-15,12.0
BL02692,CUST0476,2024-01-14,12.0
BL02693,CUST0476,2024-02-13,12.0
BL02694,CUST0476,2024-03-14,12.0
BL02695,CUST0476,2024-04-13,12.0
BL02696,CUST0476,2024-05-13,12.0
BL02697,CUST0476,2024-06-12,12.0
BL02698,CUST0477,2023-08-16,12.0
BL02699,CUST0477,2023-09-15,12.0
BL02700,CUST0477,2023-10-15,12.0
BL02701,CUST0477,2023-11-14,12.0
BL02702,CUST0477,2023-12-14,12.0
BL02703,CUST0477,2024-01-13,12.0
BL02704,CUST0477,2024-02-12,12.0
BL02705,CUST0477,2024-03-13,12.0
BL02706,CUST0477,2024-04-12,12.0
BL02707,CUST0477,2024-05-12,12.0
BL02708,CUST0477,2024-06-11,12.0
BL02709,CUST0478,2023-07-07,12.0
BL02710,CUST0478,2023-08-06,12.0
BL02711,CUST0478,2023-09-05,12.0
BL02712,CUST0478,2023-10-05,12.0
BL02713,CUST0478,2023-11-04,12.0
BL02714,CUST0478,2023-12-04,12.0
BL02715,CUST0478,2024-01-03,12.0
BL02716,CUST0478,2024-02-02,12.0
BL02717,CUST0478,2024-03-03,12.0
BL02718,CUST0478,2024-04-02,12.0
BL02719,CUST0478,2024-05-02,12.0
BL02720,CUST0478,2024-06-01,12.0
BL02721,CUST0480,2023-09-23,12.0
BL02722,CUST0480,2023-10-23,12.0
BL02723,CUST0480,2023-11-22,12.0
BL02724,CUST0480,2023-12-22,12.0
BL02725,CUST0480,2024-01-21,12.0
BL02726,CUST0480,2024-02-20,12.0
BL02727,CUST0480,2024-03-21,12.0
BL02728,CUST0480,2024-04-20,12.0
BL02729,CUST0480,2024-05-20,12.0
BL02730,CUST0480,2024-06-19,12.0
BL02731,CUST0484,2023-03-30,49.0
BL02732,CUST0484,2023-04-29,49.0
BL02733,CUST0484,2023-05-29,49.0
BL02734,CUST0484,2023-06-28,49.0
BL02735,CUST0484,2023-07-28,49.0
BL02736,CUST0484,2023-08-27,49.0
BL02737,CUST0484,2023-09-26,63.7
BL02738,CUST0484,2023-10-26,63.7
BL02739,CUST0484,2023-11-25,63.7
BL02740,CUST0484,2023-12-25,63.7
BL02741,CUST0484,2024-01-24,63.7
BL02742,CUST0484,2024-02-23,63.7
BL02743,CUST0484,2024-03-24,63.7
BL02744,CUST0484,2024-04-23,63.7
BL02745,CUST0484,2024-05-23,63.7
BL02746,CUST0484,2024-06-22,63.7
BL02747,CUST0485,2024-02-19,12.0
BL02748,CUST0485,2024-03-20,12.0
BL02749,CUST0485,2024-04-19,12.0
BL02750,CUST0485,2024-05-19,12.0
BL02751,CUST0485,2024-06-18,12.0
BL02752,CUST0486,2023-06-27,12.0
BL02753,CUST0486,2023-07-27,12.0
BL02754,CUST0486,2023-08-26,12.0
BL02755,CUST0486,2023-09-25,12.0
BL02756,CUST0486,2023-10-25,12.0
BL02757,CUST0486,2023-11-24,12.0
BL02758,CUST0486,2023-12-24,12.0
BL02759,CUST0486,2024-01-23,12.0
BL02760,CUST0486,2024-02-22,12.0
BL02761,CUST0486,2024-03-23,12.0
BL02762,CUST0486,2024-04-22,12.0
BL02763,CUST0486,2024-05-22,12.0
BL02764,CUST0486,2024-06-21,12.0
BL02765,CUST0489,2023-05-02,12.0
BL02766,CUST0489,2023-06-01,12.0
BL02767,CUST0489,2023-07-01,12.0
BL02768,CUST0489,2023-07-31,12.0
BL02769,CUST0489,2023-08-30,12.0
BL02770,CUST0489,2023-09-29,12.0
BL02771,CUST0489,2023-10-29,12.0
BL02772,CUST0489,2023-11-28,12.0
BL02773,CUST0489,2023-12-28,12.0
BL02774,CUST0489,2024-01-27,12.0
BL02775,CUST0489,2024-02-26,12.0
BL02776,CUST0490,2023-10-11,12.0
BL02777,CUST0490,2023-11-10,12.0
BL02778,CUST0490,2023-12-10,12.0
BL02779,CUST0490,2024-01-09,12.0
BL02780,CUST0490,2024-02-08,12.0
BL02781,CUST0490,2024-03-09,12.0
BL02782,CUST0490,2024-04-08,12.0
BL02783,CUST0490,2024-05-08,12.0
BL02784,CUST0490,2024-06-07,12.0
BL02785,CUST0491,2023-03-08,12.0
BL02786,CUST0491,2023-04-07,12.0
BL02787,CUST0491,2023-05-07,12.0
BL02788,CUST0491,2023-06-06,12.0
BL02789,CUST0491,2023-07-06,12.0
BL02790,CUST0491,2023-08-05,12.0
BL02791,CUST0491,2023-09-04,12.0
BL02792,CUST0491,2023-10-04,12.0
BL02793,CUST0491,2023-11-03,12.0
BL02794,CUST0491,2023-12-03,12.0
BL02795,CUST0491,2024-01-02,12.0
BL02796,CUST0491,2024-02-01,12.0
BL02797,CUST0492,2023-06-08,12.0
BL02798,CUST0492,2023-07-08,12.0
BL02799,CUST0492,2023-08-07,12.0
BL02800,CUST0492,2023-09-06,12.0
BL02801,CUST0492,2023-10-06,12.0
BL02802,CUST0492,2023-11-05,12.0
BL02803,CUST0492,2023-12-05,12.0
BL02804,CUST0492,2024-01-04,12.0
BL02805,CUST0492,2024-02-03,12.0
BL02806,CUST0492,2024-03-04,12.0
BL02807,CUST0492,2024-04-03,12.0
BL02808,CUST0492,2024-05-03,12.0
BL02809,CUST0492,2024-06-02,12.0
BL02810,CUST0493,2023-07-30,12.0
BL02811,CUST0493,2023-08-29,12.0
BL02812,CUST0493,2023-09-28,12.0
BL02813,CUST0493,2023-10-28,12.0
BL02814,CUST0493,2023-11-27,12.0
BL02815,CUST0493,2023-12-27,12.0
BL02816,CUST0493,2024-01-26,12.0
BL02817,CUST0493,2024-02-25,12.0
BL02818,CUST0493,2024-03-26,12.0
BL02819,CUST0493,2024-04-25,12.0
BL02820,CUST0494,2023-06-12,12.0
BL02821,CUST0494,2023-07-12,12.0
BL02822,CUST0494,2023-08-11,12.0
BL02823,CUST0494,2023-09-10,12.0
BL02824,CUST0494,2023-10-10,12.0
BL02825,CUST0494,2023-11-09,12.0
BL02826,CUST0494,2023-12-09,12.0
BL02827,CUST0494,2024-01-08,12.0
BL02828,CUST0494,2024-02-07,12.0
BL02829,CUST0494,2024-03-08,12.0
BL02830,CUST0494,2024-04-07,12.0
BL02831,CUST0494,2024-05-07,12.0
BL02832,CUST0494,2024-06-06,12.0
BL02833,CUST0495,2023-12-15,12.0
BL02834,CUST0495,2024-01-14,12.0
BL02835,CUST0495,2024-02-13,12.0
BL02836,CUST0495,2024-03-14,12.0
BL02837,CUST0495,2024-04-13,12.0
BL02838,CUST0495,2024-05-13,12.0
BL02839,CUST0495,2024-06-12,12.0
BL02840,CUST0496,2023-11-24,12.0
BL02841,CUST0496,2023-12-24,12.0
BL02842,CUST0496,2024-01-23,12.0
BL02843,CUST0496,2024-02-22,12.0
BL02844,CUST0496,2024-03-23,12.0
BL02845,CUST0496,2024-04-22,12.0
BL02846,CUST0496,2024-05-22,12.0
BL02847,CUST0496,2024-06-21,12.0
BL02848,CUST0497,2023-09-15,63.7
BL02849,CUST0497,2023-10-15,63.7
BL02850,CUST0497,2023-11-14,63.7
BL02851,CUST0497,2023-12-14,63.7
BL02852,CUST0497,2024-01-13,63.7
BL02853,CUST0497,2024-02-12,63.7
BL02854,CUST0497,2024-03-13,63.7
BL02855,CUST0497,2024-04-12,63.7
BL02856,CUST0497,2024-05-12,63.7
BL02857,CUST0497,2024-06-11,63.7
BL02858,CUST0499,2023-06-15,49.0
BL02859,CUST0499,2023-07-15,49.0
BL02860,CUST0499,2023-08-14,49.0
BL02861,CUST0499,2023-09-13,63.7
BL02862,CUST0499,2023-10-13,63.7
BL02863,CUST0499,2023-11-12,63.7
BL02864,CUST0499,2023-12-12,63.7
BL02865,CUST0499,2024-01-11,63.7
BL02866,CUST0499,2024-02-10,63.7
BL02867,CUST0499,2024-03-11,63.7
BL02868,CUST0499,2024-04-10,63.7
BL02869,CUST0499,2024-05-10,63.7
BL02870,CUST0499,2024-06-09,63.7
BL02871,CUST0500,2024-04-30,63.7
BL02872,CUST0500,2024-05-30,63.7
BL02873,CUST0500,2024-06-29,63.7
BL02874,CUST0504,2023-12-04,12.0
BL02875,CUST0504,2024-01-03,12.0
BL02876,CUST0504,2024-02-02,12.0
BL02877,CUST0504,2024-03-03,12.0
BL02878,CUST0504,2024-04-02,12.0
BL02879,CUST0504,2024-05-02,12.0
BL02880,CUST0504,2024-06-01,12.0
BL02881,CUST0505,2023-01-22,49.0
BL02882,CUST0505,2023-02-21,49.0
BL02883,CUST0505,2023-03-23,49.0
BL02884,CUST0505,2023-04-22,49.0
BL02885,CUST0505,2023-05-22,49.0
BL02886,CUST0505,2023-06-21,49.0
BL02887,CUST0505,2023-07-21,49.0
BL02888,CUST0505,2023-08-20,49.0
BL02889,CUST0505,2023-09-19,63.7
BL02890,CUST0505,2023-10-19,63.7
BL02891,CUST0505,2023-11-18,63.7
BL02892,CUST0505,2023-12-18,63.7
BL02893,CUST0505,2024-01-17,63.7
BL02894,CUST0505,2024-02-16,63.7
BL02895,CUST0505,2024-03-17,63.7
BL02896,CUST0505,2024-04-16,63.7
BL02897,CUST0505,2024-05-16,63.7
BL02898,CUST0505,2024-06-15,63.7
BL02899,CUST0506,2023-01-24,49.0
BL02900,CUST0506,2023-02-23,49.0
BL02901,CUST0506,2023-03-25,49.0
BL02902,CUST0506,2023-04-24,49.0
BL02903,CUST0506,2023-05-24,49.0
BL02904,CUST0506,2023-06-23,49.0
BL02905,CUST0506,2023-07-23,49.0
BL02906,CUST0506,2023-08-22,49.0
BL02907,CUST0506,2023-09-21,63.7
BL02908,CUST0506,2023-10-21,63.7
BL02909,CUST0506,2023-11-20,63.7
BL02910,CUST0506,2023-12-20,63.7
BL02911,CUST0506,2024-01-19,63.7
BL02912,CUST0506,2024-02-18,63.7
BL02913,CUST0506,2024-03-19,63.7
BL02914,CUST0506,2024-04-18,63.7
BL02915,CUST0506,2024-05-18,63.7
BL02916,CUST0506,2024-06-17,63.7
BL02917,CUST0507,2023-04-18,12.0
BL02918,CUST0507,2023-05-18,12.0
BL02919,CUST0507,2023-06-17,12.0
BL02920,CUST0507,2023-07-17,12.0
BL02921,CUST0507,2023-08-16,12.0
BL02922,CUST0507,2023-09-15,12.0
BL02923,CUST0507,2023-10-15,12.0
BL02924,CUST0507,2023-11-14,12.0
BL02925,CUST0507,2023-12-14,12.0
BL02926,CUST0507,2024-01-13,12.0
BL02927,CUST0507,2024-02-12,12.0
BL02928,CUST0507,2024-03-13,12.0
BL02929,CUST0507,2024-04-12,12.0
BL02930,CUST0507,2024-05-12,12.0
BL02931,CUST0507,2024-06-11,12.0
BL02932,CUST0509,2023-06-04,12.0
BL02933,CUST0509,2023-07-04,12.0
BL02934,CUST0509,2023-08-03,12.0
BL02935,CUST0509,2023-09-02,12.0
BL02936,CUST0509,2023-10-02,12.0
BL02937,CUST0509,2023-11-01,12.0
BL02938,CUST0509,2023-12-01,12.0
BL02939,CUST0511,2023-08-14,12.0
BL02940,CUST0511,2023-09-13,12.0
BL02941,CUST0511,2023-10-13,12.0
BL02942,CUST0511,2023-11-12,12.0
BL02943,CUST0511,2023-12-12,12.0
BL02944,CUST0511,2024-01-11,12.0
BL02945,CUST0511,2024-02-10,12.0
BL02946,CUST0511,2024-03-11,12.0
BL02947,CUST0511,2024-04-10,12.0
BL02948,CUST0511,2024-05-10,12.0
BL02949,CUST0511,2024-06-09,12.0
BL02950,CUST0512,2023-06-24,12.0
BL02951,CUST0512,2023-07-24,12.0
BL02952,CUST0512,2023-08-23,12.0
BL02953,CUST0512,2023-09-22,12.0
BL02954,CUST0513,2023-06-13,12.0
BL02955,CUST0513,2023-07-13,12.0
BL02956,CUST0513,2023-08-12,12.0
BL02957,CUST0513,2023-09-11,12.0
BL02958,CUST0513,2023-10-11,12.0
BL02959,CUST0513,2023-11-10,12.0
BL02960,CUST0513,2023-12-10,12.0
BL02961,CUST0513,2024-01-09,12.0
BL02962,CUST0513,2024-02-08,12.0
BL02963,CUST0513,2024-03-09,12.0
BL02964,CUST0513,2024-04-08,12.0
BL02965,CUST0513,2024-05-08,12.0
BL02966,CUST0513,2024-06-07,12.0
BL02967,CUST0514,2023-03-08,12.0
BL02968,CUST0514,2023-04-07,12.0
BL02969,CUST0515,2023-05-04,12.0
BL02970,CUST0515,2023-06-03,12.0
BL02971,CUST0515,2023-07-03,12.0
BL02972,CUST0515,2023-08-02,12.0
BL02973,CUST0515,2023-09-01,12.0
BL02974,CUST0515,2023-10-01,12.0
BL02975,CUST0515,2023-10-31,12.0
BL02976,CUST0515,2023-11-30,12.0
BL02977,CUST0515,2023-12-30,12.0
BL02978,CUST0515,2024-01-29,12.0
BL02979,CUST0515,2024-02-28,12.0
BL02980,CUST0515,2024-03-29,12.0
BL02981,CUST0515,2024-04-28,12.0
BL02982,CUST0515,2024-05-28,12.0
BL02983,CUST0515,2024-06-27,12.0
BL02984,CUST0517,2024-04-29,12.0
BL02985,CUST0517,2024-05-29,12.0
BL02986,CUST0517,2024-06-28,12.0
BL02987,CUST0518,2024-03-19,63.7
BL02988,CUST0518,2024-04-18,63.7
BL02989,CUST0518,2024-05-18,63.7
BL02990,CUST0518,2024-06-17,63.7
BL02991,CUST0520,2023-09-21,12.0
BL02992,CUST0520,2023-10-21,12.0
BL02993,CUST0520,2023-11-20,12.0
BL02994,CUST0520,2023-12-20,12.0
BL02995,CUST0520,2024-01-19,12.0
BL02996,CUST0520,2024-02-18,12.0
BL02997,CUST0520,2024-03-19,12.0
BL02998,CUST0520,2024-04-18,12.0
BL02999,CUST0520,2024-05-18,12.0
BL03000,CUST0520,2024-06-17,12.0
BL03001,CUST0522,2023-08-23,49.0
BL03002,CUST0522,2023-09-22,63.7
BL03003,CUST0522,2023-10-22,63.7
BL03004,CUST0522,2023-11-21,63.7
BL03005,CUST0522,2023-12-21,63.7
BL03006,CUST0522,2024-01-20,63.7
BL03007,CUST0522,2024-02-19,63.7
BL03008,CUST0522,2024-03-20,63.7
BL03009,CUST0522,2024-04-19,63.7
BL03010,CUST0522,2024-05-19,63.7
BL03011,CUST0522,2024-06-18,63.7
BL03012,CUST0524,2023-11-02,63.7
BL03013,CUST0524,2023-12-02,63.7
BL03014,CUST0524,2024-01-01,63.7
BL03015,CUST0524,2024-01-31,63.7
BL03016,CUST0524,2024-03-01,63.7
BL03017,CUST0524,2024-03-31,63.7
BL03018,CUST0524,2024-04-30,63.7
BL03019,CUST0524,2024-05-30,63.7
BL03020,CUST0524,2024-06-29,63.7
BL03021,CUST0526,2023-03-10,49.0
BL03022,CUST0526,2023-04-09,49.0
BL03023,CUST0526,2023-05-09,49.0
BL03024,CUST0526,2023-06-08,49.0
BL03025,CUST0526,2023-07-08,49.0
BL03026,CUST0526,2023-08-07,49.0
BL03027,CUST0526,2023-09-06,63.7
BL03028,CUST0526,2023-10-06,63.7
BL03029,CUST0526,2023-11-05,63.7
BL03030,CUST0526,2023-12-05,63.7
BL03031,CUST0526,2024-01-04,63.7
BL03032,CUST0529,2023-07-17,12.0
BL03033,CUST0529,2023-08-16,12.0
BL03034,CUST0529,2023-09-15,12.0
BL03035,CUST0529,2023-10-15,12.0
BL03036,CUST0529,2023-11-14,12.0
BL03037,CUST0529,2023-12-14,12.0
BL03038,CUST0529,2024-01-13,12.0
BL03039,CUST0529,2024-02-12,12.0
BL03040,CUST0529,2024-03-13,12.0
BL03041,CUST0529,2024-04-12,12.0
BL03042,CUST0529,2024-05-12,12.0
BL03043,CUST0529,2024-06-11,12.0
BL03044,CUST0530,2023-12-15,12.0
BL03045,CUST0530,2024-01-14,12.0
BL03046,CUST0530,2024-02-13,12.0
BL03047,CUST0530,2024-03-14,12.0
BL03048,CUST0530,2024-04-13,12.0
BL03049,CUST0530,2024-05-13,12.0
BL03050,CUST0530,2024-06-12,12.0
BL03051,CUST0531,2023-07-21,12.0
BL03052,CUST0531,2023-08-20,12.0
BL03053,CUST0531,2023-09-19,12.0
BL03054,CUST0531,2023-10-19,12.0
BL03055,CUST0531,2023-11-18,12.0
BL03056,CUST0531,2023-12-18,12.0
BL03057,CUST0531,2024-01-17,12.0
BL03058,CUST0531,2024-02-16,12.0
BL03059,CUST0531,2024-03-17,12.0
BL03060,CUST0531,2024-04-16,12.0
BL03061,CUST0531,2024-05-16,12.0
BL03062,CUST0531,2024-06-15,12.0
BL03063,CUST0532,2024-04-25,12.0
BL03064,CUST0532,2024-05-25,12.0
BL03065,CUST0533,2023-11-05,12.0
BL03066,CUST0535,2023-09-23,12.0
BL03067,CUST0535,2023-10-23,12.0
BL03068,CUST0535,2023-11-22,12.0
BL03069,CUST0535,2023-12-22,12.0
BL03070,CUST0535,2024-01-21,12.0
BL03071,CUST0535,2024-02-20,12.0
BL03072,CUST0535,2024-03-21,12.0
BL03073,CUST0535,2024-04-20,12.0
BL03074,CUST0536,2024-04-21,12.0
BL03075,CUST0536,2024-05-21,12.0
BL03076,CUST0536,2024-06-20,12.0
BL03077,CUST0537,2023-11-12,12.0
BL03078,CUST0537,2023-12-12,12.0
BL03079,CUST0537,2024-01-11,12.0
BL03080,CUST0537,2024-02-10,12.0
BL03081,CUST0537,2024-03-11,12.0
BL03082,CUST0537,2024-04-10,12.0
BL03083,CUST0537,2024-05-10,12.0
BL03084,CUST0537,2024-06-09,12.0
BL03085,CUST0538,2023-06-22,12.0
BL03086,CUST0538,2023-07-22,12.0
BL03087,CUST0538,2023-08-21,12.0
BL03088,CUST0538,2023-09-20,12.0
BL03089,CUST0538,2023-10-20,12.0
BL03090,CUST0538,2023-11-19,12.0
BL03091,CUST0538,2023-12-19,12.0
BL03092,CUST0538,2024-01-18,12.0
BL03093,CUST0538,2024-02-17,12.0
BL03094,CUST0538,2024-03-18,12.0
BL03095,CUST0538,2024-04-17,12.0
BL03096,CUST0538,2024-05-17,12.0
BL03097,CUST0538,2024-06-16,12.0
BL03098,CUST0540,2023-06-19,12.0
BL03099,CUST0540,2023-07-19,12.0
BL03100,CUST0541,2023-06-07,12.0
BL03101,CUST0541,2023-07-07,12.0
BL03102,CUST0541,2023-08-06,12.0
BL03103,CUST0541,2023-09-05,12.0
BL03104,CUST0541,2023-10-05,12.0
BL03105,CUST0541,2023-11-04,12.0
BL03106,CUST0541,2023-12-04,12.0
BL03107,CUST0541,2024-01-03,12.0
BL03108,CUST0541,2024-02-02,12.0
BL03109,CUST0541,2024-03-03,12.0
BL03110,CUST0541,2024-04-02,12.0
BL03111,CUST0541,2024-05-02,12.0
BL03112,CUST0541,2024-06-01,12.0
BL03113,CUST0543,2023-01-27,12.0
BL03114,CUST0543,2023-02-26,12.0
BL03115,CUST0543,2023-03-28,12.0
BL03116,CUST0543,2023-04-27,12.0
BL03117,CUST0543,2023-05-27,12.0
BL03118,CUST0543,2023-06-26,12.0
BL03119,CUST0543,2023-07-26,12.0
BL03120,CUST0543,2023-08-25,12.0
BL03121,CUST0543,2023-09-24,12.0
BL03122,CUST0543,2023-10-24,12.0
BL03123,CUST0543,2023-11-23,12.0
BL03124,CUST0543,2023-12-23,12.0
BL03125,CUST0543,2024-01-22,12.0
BL03126,CUST0543,2024-02-21,12.0
BL03127,CUST0543,2024-03-22,12.0
BL03128,CUST0543,2024-04-21,12.0
BL03129,CUST0543,2024-05-21,12.0
BL03130,CUST0543,2024-06-20,12.0
BL03131,CUST0544,2023-11-19,12.0
BL03132,CUST0544,2023-12-19,12.0
BL03133,CUST0544,2024-01-18,12.0
BL03134,CUST0544,2024-02-17,12.0
BL03135,CUST0544,2024-03-18,12.0
BL03136,CUST0544,2024-04-17,12.0
BL03137,CUST0544,2024-05-17,12.0
BL03138,CUST0544,2024-06-16,12.0
BL03139,CUST0545,2024-02-25,12.0
BL03140,CUST0545,2024-03-26,12.0
BL03141,CUST0545,2024-04-25,12.0
BL03142,CUST0545,2024-05-25,12.0
BL03143,CUST0545,2024-06-24,12.0
BL03144,CUST0546,2024-04-30,12.0
BL03145,CUST0546,2024-05-30,12.0
BL03146,CUST0546,2024-06-29,12.0
BL03147,CUST0550,2023-04-17,12.0
BL03148,CUST0550,2023-05-17,12.0
BL03149,CUST0550,2023-06-16,12.0
BL03150,CUST0550,2023-07-16,12.0
BL03151,CUST0550,2023-08-15,12.0
BL03152,CUST0550,2023-09-14,12.0
BL03153,CUST0550,2023-10-14,12.0
BL03154,CUST0550,2023-11-13,12.0
BL03155,CUST0550,2023-12-13,12.0
BL03156,CUST0550,2024-01-12,12.0
BL03157,CUST0550,2024-02-11,12.0
BL03158,CUST0550,2024-03-12,12.0
BL03159,CUST0550,2024-04-11,12.0
BL03160,CUST0550,2024-05-11,12.0
BL03161,CUST0550,2024-06-10,12.0
BL03162,CUST0552,2024-04-12,12.0
BL03163,CUST0552,2024-05-12,12.0
BL03164,CUST0552,2024-06-11,12.0
BL03165,CUST0553,2024-01-31,63.7
BL03166,CUST0553,2024-03-01,63.7
BL03167,CUST0553,2024-03-31,63.7
BL03168,CUST0553,2024-04-30,63.7
BL03169,CUST0553,2024-05-30,63.7
BL03170,CUST0553,2024-06-29,63.7
BL03171,CUST0558,2023-03-04,12.0
BL03172,CUST0558,2023-04-03,12.0
BL03173,CUST0558,2023-05-03,12.0
BL03174,CUST0558,2023-06-02,12.0
